Date,Market Cap,rsi,macd,macd_signal,obv,ichimoku,mfi,bb_high_indicator,bb_low_indicator
1418511600,0.014463897516718229,0.892156681335629,0.010895908151223786,0.013564268920036019,-5.654462241824326,0.018919504991213965,0.5803898719327402,0.0,0.0
1418425200,0.014695699099469248,0.7325400902150085,0.01110115146461475,0.013573346330051077,-5.6548754680067255,0.018919504991213965,0.5851380082093638,0.0,0.0
1418338800,0.0146274770727998,0.80399295859813,0.011399878159679263,0.013653854129212174,-5.654274175584409,0.018946722996971622,0.5879045959966929,0.0,0.0
1418252400,0.014352810594190857,0.7021626758945476,0.011399979582443804,0.013718285236752918,-5.655421963959545,0.018946722996971622,0.5412905391614447,0.0,0.0
1418166000,0.014676780901511923,0.506079929676164,0.011057983886147966,0.013685974969837079,-5.656003362888672,0.018946722996971622,0.4898944893198332,0.0,0.0
1418079600,0.01507663863175743,0.6983885356515556,0.010963814151122374,0.013637036940791486,-5.654838438008641,0.019461023666205553,0.5181259293727478,0.0,0.0
1417993200,0.015616497159204148,0.8544068271368368,0.011261670100522701,0.013670918887447644,-5.654169586986166,0.020265599880360415,0.5830920606993472,0.0,0.0
1417906800,0.015607482653208275,0.9380155115746596,0.012042637357404039,0.013889512611093977,-5.653939838551615,0.02083508430852058,0.6192077202649958,0.0,0.0
1417820400,0.015683523384057815,0.9219249435681908,0.012501381816986979,0.014176868791497564,-5.654187908040461,0.02083508430852058,0.5784297424612211,0.0,0.0
1417734000,0.015374607914981558,0.9367259297955458,0.012823899067042958,0.014485832898584393,-5.65365060322833,0.020887426627285304,0.6447188314717558,0.0,0.0
1417647600,0.015631582659033975,0.528970216340737,0.012558904482036445,0.014668029210308551,-5.654164825784176,0.020887426627285304,0.691477209367519,0.0,0.0
1417561200,0.015877948494669482,0.6909145172485539,0.012485410247451091,0.014795765944377676,-5.653692701271647,0.020887426627285304,0.666450793970279,0.0,0.0
1417474800,0.015770786255024666,0.8118897575270565,0.012608398901612224,0.014928111361423137,-5.653255118743379,0.021113395894866712,0.6437455227747597,0.0,0.0
1417388400,0.0157254071091951,0.6889062417220905,0.012455504111400235,0.014996498872372232,-5.653671427514743,0.021113395894866712,0.5813903092318058,0.0,0.0
1417302000,0.015606930744677915,0.6083812076705467,0.012132275777215262,0.01497195536509632,-5.653996831409989,0.021366732717687964,0.5331002470077114,0.0,0.0
1417215600,0.01562906840906234,0.44276743585671524,0.011609583394577797,0.014824159736885792,-5.654540995071043,0.021424608367293527,0.521647189599121,0.0,0.0
1417129200,0.015343210451921102,0.5198552125314376,0.011116960347376602,0.014585135220268074,-5.653728886831471,0.02131528769581635,0.536342756851236,0.0,0.0
1417042800,0.015386106009364048,0.215998847627862,0.010256861267321938,0.014183024824750716,-5.654038491661969,0.02131528769581635,0.5938202987063435,0.0,0.0
1416956400,0.015611284689750753,0.18491327064597285,0.009399486598495462,0.013651113734286582,-5.6546968314453805,0.02131528769581635,0.5847747704472731,0.0,0.0
1416870000,0.015643448692436706,0.634985445157543,0.008978338814066946,0.013122322124226909,-5.653796396945441,0.02131528769581635,0.5741204776475426,0.0,0.0
1416783600,0.015226788413600253,0.693888202515668,0.008625494678800765,0.012612773715520722,-5.6527017381059315,0.02131528769581635,0.5993935576732856,0.0,0.0
1416697200,0.014651454432285422,0.29282467694948705,0.00777262297103453,0.011996016311698901,-5.653237974098467,0.02120566792537481,0.5476990314658167,0.0,0.0
1416610800,0.014582128588555256,0.12400713419239259,0.0062650792733650595,0.011132970335524614,-5.653778506604208,0.02131663364115602,0.5296944806992597,0.0,1.0
1416524400,0.014838888701512535,0.11050462901584367,0.0049064779482433565,0.010109413216674626,-5.654834942756216,0.021376303884547802,0.4387743321276154,0.0,0.0
1416438000,0.015764807245945773,0.4349749462988604,0.004144346060204336,0.00910369766700118,-5.653941905054136,0.02155127677870415,0.5188916166668527,0.0,0.0
1416351600,0.015495015959355003,0.8080355117776125,0.004664327575306413,0.008426621362305963,-5.653271882577073,0.021606011889183836,0.5296969004652812,0.0,0.0
1416265200,0.016066026657182018,0.6599454533868753,0.0047438840751660985,0.007904467062453388,-5.654412281232625,0.021606011889183836,0.4460150915173307,0.0,0.0
1416178800,0.016085067501479422,0.7998628148999928,0.005377874110440545,0.007642193916102899,-5.652942873716134,0.021799678468613304,0.5411141808508289,0.0,0.0
